Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment,Service_Time,Booking_Time
9784,9785,393,1215,5,17-05-2019,25-05-2019,54,Confirmed,Pending,2251.12,424.42,405.2,2231.9,20:17:31,16:02:53
17010,17011,682,1215,5,17-05-2019,27-05-2019,54,Confirmed,Refunded,2942.72,201.89,529.69,3270.52,11:47:50,03:21:53
3317,3318,140,1215,5,25-05-2019,29-05-2019,54,Completed,Failed,2524.42,210.45,454.4,2768.37,06:10:16,14:34:19
11480,11481,462,1215,5,28-05-2019,30-05-2019,54,Confirmed,Refunded,1067.93,114.85,192.23,1145.31,10:30:44,22:20:43
18027,18028,722,1215,5,25-05-2019,31-05-2019,54,Confirmed,Failed,3223.92,480.78,580.31,3323.45,12:43:09,02:24:20
216,217,7,1215,5,30-05-2019,05-06-2019,54,Completed,Failed,3422.79,270.71,616.1,3768.18,08:27:11,19:31:29
16987,16988,682,1215,5,02-06-2019,10-06-2019,54,Cancelled,Pending,2451.77,461.41,441.32,2431.68,03:45:49,10:16:21
3307,3308,140,1215,5,10-06-2019,14-06-2019,54,Completed,Paid,3200.53,478.93,576.1,3297.7,14:52:19,06:52:11
16993,16994,682,1215,5,10-06-2019,17-06-2019,54,Completed,Refunded,3846.38,762.29,692.35,3776.44,02:16:32,14:42:58
11481,11482,462,1215,5,14-06-2019,19-06-2019,54,Cancelled,Refunded,1092.01,76.27,196.56,1212.3,20:30:26,16:22:00
16932,16933,680,1215,5,14-06-2019,23-06-2019,54,Completed,Failed,651.04,0.64,117.19,767.59,14:26:14,11:33:28
571,572,20,1216,5,27-03-2017,02-04-2017,7,Cancelled,Refunded,4706.39,869.18,847.15,4684.36,02:05:33,01:48:25
567,568,20,1216,5,31-03-2017,04-04-2017,7,Cancelled,Pending,673.39,98.87,121.21,695.73,04:27:28,07:15:19
20918,20919,848,1216,5,01-04-2017,07-04-2017,7,Completed,Failed,1362.83,12.54,245.31,1595.6,17:06:38,02:37:16
1373,1374,59,1216,5,31-03-2017,08-04-2017,7,Cancelled,Paid,1218.35,109.4,219.3,1328.25,02:34:52,11:31:28
31564,31565,1285,1216,5,09-04-2017,13-04-2017,7,Cancelled,Refunded,1161.37,65.81,209.05,1304.61,04:59:08,19:01:07
20922,20923,848,1216,5,10-04-2017,15-04-2017,7,Completed,Pending,2054.16,118.53,369.75,2305.38,01:20:23,21:18:38
22799,22800,921,1217,5,25-11-2022,05-12-2022,17,Cancelled,Refunded,1130.31,111.46,203.46,1222.31,10:53:39,15:17:44
10301,10302,415,1217,5,28-11-2022,07-12-2022,17,Completed,Failed,4478.25,37.29,806.08,5247.04,03:23:24,15:08:58
22749,22750,920,1217,5,02-12-2022,10-12-2022,17,Completed,Refunded,1724.71,218.14,310.45,1817.02,11:28:02,21:40:50
12027,12028,484,1217,5,05-12-2022,12-12-2022,17,Confirmed,Failed,3321.69,251.68,597.9,3667.91,09:59:39,11:52:16
12622,12623,503,1217,5,09-12-2022,16-12-2022,17,Cancelled,Pending,3548.16,336.58,638.67,3850.25,14:14:19,07:19:06
12039,12040,484,1217,5,13-12-2022,17-12-2022,17,Cancelled,Pending,2654.75,122.22,477.85,3010.38,11:45:56,16:36:27
12554,12555,500,1217,5,10-12-2022,18-12-2022,17,Cancelled,Failed,3152.82,233.99,567.51,3486.34,18:01:12,03:55:09
22805,22806,921,1217,5,20-12-2022,23-12-2022,17,Completed,Failed,3669.44,330.33,660.5,3999.61,21:35:42,00:17:13
15446,15447,618,1217,5,21-12-2022,26-12-2022,17,Cancelled,Paid,1657.3,255.96,298.31,1699.65,19:36:24,19:26:23
5737,5738,234,1217,5,22-12-2022,27-12-2022,17,Cancelled,Pending,911.54,152.39,164.08,923.23,03:34:09,04:22:26
1040,1041,43,1217,5,21-12-2022,29-12-2022,17,Cancelled,Pending,4539.44,108.91,817.1,5247.63,05:32:43,00:42:23
20035,20036,808,1217,5,23-12-2022,02-01-2023,17,Completed,Failed,3528.33,129.57,635.1,4033.86,19:10:43,18:36:05
20011,20012,808,1217,5,31-12-2022,05-01-2023,17,Completed,Failed,1567.82,297.61,282.21,1552.42,07:46:44,00:04:21
28947,28948,1178,1217,5,03-01-2023,08-01-2023,17,Completed,Paid,2309.68,204.55,415.74,2520.87,04:10:44,15:14:26
10303,10304,415,1217,5,03-01-2023,13-01-2023,17,Confirmed,Pending,2960.19,530.54,532.83,2962.48,21:35:13,14:38:17
22796,22797,921,1217,5,06-01-2023,16-01-2023,17,Completed,Pending,929.17,143.44,167.25,952.98,01:17:51,04:42:00
3114,3115,130,1218,5,09-04-2017,15-04-2017,8,Confirmed,Refunded,555.8,87.57,100.04,568.27,18:18:41,09:28:49
27664,27665,1118,1218,5,11-04-2017,18-04-2017,8,Cancelled,Failed,4274.61,720.93,769.43,4323.11,05:03:17,22:03:10
14712,14713,594,1218,5,15-04-2017,23-04-2017,8,Cancelled,Paid,4127.69,632.25,742.98,4238.42,14:19:26,17:05:26
5456,5457,223,1218,5,19-04-2017,28-04-2017,8,Completed,Paid,3477.45,260.53,625.94,3842.86,22:48:43,08:40:54
22186,22187,903,1218,5,29-04-2017,03-05-2017,8,Confirmed,Failed,804.86,76.42,144.87,873.31,17:19:51,09:29:04
25288,25289,1022,1218,5,29-04-2017,04-05-2017,8,Cancelled,Paid,4644.9,693.96,836.08,4787.02,13:56:11,06:14:11
25319,25320,1022,1218,5,02-05-2017,07-05-2017,8,Confirmed,Refunded,4485.13,575.2,807.32,4717.25,07:25:35,14:20:10
9398,9399,377,1218,5,28-04-2017,08-05-2017,8,Cancelled,Pending,3415.62,549.06,614.81,3481.37,03:44:45,17:17:02
6049,6050,245,1218,5,02-05-2017,10-05-2017,8,Completed,Failed,3293.38,338.26,592.81,3547.93,11:00:44,05:02:50
5852,5853,238,1218,5,03-05-2017,12-05-2017,8,Confirmed,Pending,4210.15,460.35,757.83,4507.63,20:04:54,01:15:19
5477,5478,223,1218,5,13-05-2017,16-05-2017,8,Confirmed,Failed,4758.16,110.54,856.47,5504.09,21:26:05,12:17:51
27659,27660,1117,1218,5,17-05-2017,19-05-2017,8,Confirmed,Failed,1567.72,159.82,282.19,1690.09,03:15:27,04:34:47
870,871,35,1218,5,12-05-2017,20-05-2017,8,Confirmed,Pending,2544.15,43.99,457.95,2958.11,16:22:50,06:41:35
27634,27635,1116,1218,5,16-05-2017,22-05-2017,8,Cancelled,Failed,2053.93,42.45,369.71,2381.19,19:16:52,16:26:00
14741,14742,594,1218,5,23-05-2017,27-05-2017,8,Confirmed,Refunded,1091.4,160.89,196.45,1126.96,02:00:33,19:31:24
5857,5858,238,1218,5,21-05-2017,28-05-2017,8,Confirmed,Refunded,3121.56,580.21,561.88,3103.23,04:51:51,14:04:47
8026,8027,315,1219,5,17-10-2014,20-10-2014,48,Confirmed,Pending,4458.95,549.18,802.61,4712.38,23:42:17,19:14:17
26480,26481,1064,1219,5,22-10-2014,25-10-2014,48,Cancelled,Failed,3332.45,372.5,599.84,3559.79,04:56:22,03:38:45
15298,15299,612,1219,5,25-10-2014,27-10-2014,48,Cancelled,Failed,3132.93,165.06,563.93,3531.8,05:25:25,23:45:10
30297,30298,1233,1219,5,24-10-2014,31-10-2014,48,Cancelled,Failed,825.47,130.24,148.58,843.81,19:58:18,18:15:26
26258,26259,1056,1219,5,01-11-2014,04-11-2014,48,Confirmed,Failed,4791.28,316.76,862.43,5336.95,09:58:10,09:46:33
30277,30278,1233,1219,5,04-11-2014,07-11-2014,48,Completed,Failed,3423.93,447.45,616.31,3592.79,18:12:51,02:43:23
20085,20086,810,1220,5,09-05-2015,18-05-2015,34,Cancelled,Pending,1823.25,199.62,328.19,1951.82,01:11:50,20:55:52
24709,24710,995,1220,5,15-05-2015,20-05-2015,34,Cancelled,Paid,1368.2,117.42,246.28,1497.06,21:32:17,02:54:57
31667,31668,1290,1220,5,22-05-2015,24-05-2015,34,Confirmed,Paid,2303.84,64.57,414.69,2653.96,22:21:48,14:00:28
5873,5874,239,1220,5,23-05-2015,25-05-2015,34,Cancelled,Pending,2812.52,449.07,506.25,2869.7,14:04:00,01:56:10
18116,18117,725,1220,5,28-05-2015,30-05-2015,34,Cancelled,Pending,2099.42,393.23,377.9,2084.09,13:51:24,03:55:11
7270,7271,288,1221,5,02-06-2017,08-06-2017,24,Confirmed,Failed,1185.24,135.76,213.34,1262.82,23:50:56,10:18:08
16969,16970,681,1221,5,04-06-2017,09-06-2017,24,Confirmed,Failed,4319.2,856.64,777.46,4240.02,02:44:02,02:43:51
1589,1590,67,1221,5,06-06-2017,14-06-2017,24,Completed,Paid,1648.64,36.26,296.76,1909.14,03:53:57,14:26:01
23451,23452,948,1221,5,09-06-2017,17-06-2017,24,Completed,Pending,1777.7,173.97,319.99,1923.72,03:17:56,11:31:22
26812,26813,1080,1221,5,14-06-2017,19-06-2017,24,Confirmed,Pending,4907.5,900.19,883.35,4890.66,04:19:39,16:25:56
23434,23435,948,1221,5,18-06-2017,20-06-2017,24,Cancelled,Refunded,4972.95,485.2,895.13,5382.88,17:15:39,02:03:51
1579,1580,67,1221,5,11-06-2017,21-06-2017,24,Cancelled,Pending,3443.04,22.16,619.75,4040.63,22:45:03,11:30:10
5036,5037,205,1221,5,13-06-2017,22-06-2017,24,Cancelled,Pending,2862.07,58,515.17,3319.24,20:25:35,14:17:47
17757,17758,713,1221,5,15-06-2017,25-06-2017,24,Completed,Failed,3423.06,609.7,616.15,3429.51,23:57:08,20:47:45
16968,16969,681,1221,5,22-06-2017,27-06-2017,24,Cancelled,Pending,3950.78,194.1,711.14,4467.82,07:27:06,15:36:33
31440,31441,1279,1221,5,27-06-2017,01-07-2017,24,Completed,Pending,3173.9,201.67,571.3,3543.53,23:12:46,20:19:06
16114,16115,648,1221,5,24-06-2017,03-07-2017,24,Cancelled,Refunded,2834.55,557.72,510.22,2787.05,01:58:08,18:31:01
30958,30959,1256,1221,5,28-06-2017,05-07-2017,24,Cancelled,Refunded,3808.4,329.3,685.51,4164.61,13:09:00,12:10:03
3691,3692,151,1221,5,30-06-2017,09-07-2017,24,Cancelled,Failed,4228.75,772.77,761.17,4217.15,14:25:12,19:01:33
9966,9967,402,1221,5,02-07-2017,10-07-2017,24,Completed,Paid,2757.12,119.13,496.28,3134.27,05:04:46,16:52:00
27962,27963,1133,1221,5,11-07-2017,13-07-2017,24,Confirmed,Refunded,2563.66,260.93,461.46,2764.19,06:28:25,05:21:44
27957,27958,1133,1221,5,11-07-2017,16-07-2017,24,Completed,Pending,2238.89,266.42,403,2375.47,12:48:30,04:01:14
1568,1569,67,1221,5,13-07-2017,19-07-2017,24,Confirmed,Refunded,2133.54,16.98,384.04,2500.6,11:16:09,18:17:57
10258,10259,414,1222,5,10-06-2022,20-06-2022,40,Completed,Refunded,1544.4,177.52,277.99,1644.87,21:59:00,21:43:49
20801,20802,844,1222,5,20-06-2022,25-06-2022,40,Completed,Failed,3594.06,686.49,646.93,3554.5,14:46:32,11:51:28
13543,13544,545,1222,5,26-06-2022,30-06-2022,40,Cancelled,Refunded,4820.71,2.91,867.73,5685.53,06:39:02,18:43:54
7035,7036,280,1222,5,29-06-2022,03-07-2022,40,Cancelled,Paid,1908.43,66.46,343.52,2185.49,06:57:23,15:46:53
8591,8592,337,1222,5,28-06-2022,06-07-2022,40,Cancelled,Pending,3521.96,467.92,633.95,3687.99,07:20:28,00:26:59
28963,28964,1179,1222,5,02-07-2022,07-07-2022,40,Confirmed,Refunded,3623.59,493.23,652.25,3782.61,13:48:50,12:45:05
10656,10657,429,1222,5,28-06-2022,08-07-2022,40,Confirmed,Paid,1710.86,250.48,307.95,1768.33,10:44:29,12:40:44
16275,16276,656,1222,5,01-07-2022,11-07-2022,40,Confirmed,Refunded,2795.38,293.04,503.17,3005.51,03:42:18,07:16:31
30498,30499,1240,1222,5,06-07-2022,12-07-2022,40,Completed,Refunded,572.56,51.37,103.06,624.25,18:43:26,17:46:15
11670,11671,471,1222,5,11-07-2022,13-07-2022,40,Completed,Refunded,2135.92,217.72,384.47,2302.67,23:28:06,03:32:30
7505,7506,295,1222,5,09-07-2022,15-07-2022,40,Completed,Pending,2593.87,235.16,466.9,2825.61,01:39:28,23:47:35
28976,28977,1179,1222,5,12-07-2022,16-07-2022,40,Completed,Failed,3156.12,418.6,568.1,3305.62,17:21:24,20:49:02
7525,7526,295,1222,5,16-07-2022,21-07-2022,40,Confirmed,Refunded,646.71,101.13,116.41,661.99,22:54:05,01:53:46
24322,24323,981,1222,5,17-07-2022,23-07-2022,40,Confirmed,Refunded,3152.14,444.57,567.39,3274.96,08:52:52,12:36:15
29673,29674,1207,1223,5,24-06-2020,03-07-2020,21,Confirmed,Paid,2529.77,57.43,455.36,2927.7,03:56:53,01:26:07
29674,29675,1207,1223,5,02-07-2020,04-07-2020,21,Completed,Failed,3454.7,93.39,621.85,3983.16,00:07:30,17:47:28
19224,19225,779,1223,5,02-07-2020,07-07-2020,21,Confirmed,Refunded,4618.67,754.11,831.36,4695.92,17:13:58,12:55:33
23484,23485,950,1223,5,28-06-2020,08-07-2020,21,Confirmed,Refunded,2516.35,79.87,452.94,2889.42,05:38:53,05:52:13
13231,13232,530,1223,5,03-07-2020,11-07-2020,21,Completed,Failed,3881.84,551.72,698.73,4028.85,05:33:35,01:19:58
5446,5447,222,1223,5,03-07-2020,13-07-2020,21,Cancelled,Failed,2358.86,347.29,424.59,2436.16,00:50:02,11:51:31
16893,16894,679,1224,5,20-02-2020,23-02-2020,35,Cancelled,Pending,3188.98,481.8,574.02,3281.2,12:31:10,09:18:03
16911,16912,679,1224,5,18-02-2020,24-02-2020,35,Cancelled,Pending,691.83,62.63,124.53,753.73,16:25:26,20:17:43
28661,28662,1166,1224,5,21-02-2020,26-02-2020,35,Completed,Failed,2121.56,102.17,381.88,2401.27,20:46:00,04:38:04
8876,8877,350,1224,5,18-02-2020,27-02-2020,35,Confirmed,Refunded,1762.08,340.62,317.17,1738.63,21:59:33,10:58:38
16772,16773,674,1224,5,25-02-2020,01-03-2020,35,Cancelled,Refunded,576.85,114.26,103.83,566.42,18:17:52,18:31:44
17071,17072,684,1224,5,25-02-2020,03-03-2020,35,Completed,Paid,1312.26,77.78,236.21,1470.69,12:54:55,11:29:05
407,408,16,1224,5,29-02-2020,04-03-2020,35,Cancelled,Pending,4041.05,806.58,727.39,3961.86,22:19:16,06:26:27
31850,33029,1298,1224,5,27-02-2020,07-03-2020,35,Completed,Failed,1703.61,30.26,306.65,1980,09:44:16,10:42:59
2797,2798,117,1224,5,28-02-2020,08-03-2020,35,Cancelled,Paid,4005.67,784.81,721.02,3941.88,00:18:23,19:10:44
20101,20102,811,1224,5,10-03-2020,12-03-2020,35,Confirmed,Refunded,1182.09,217.28,212.78,1177.59,05:42:45,21:41:27
8879,8880,350,1224,5,09-03-2020,17-03-2020,35,Confirmed,Refunded,3396.88,1.46,611.44,4006.86,00:05:41,11:45:36
25018,25019,1008,1224,5,11-03-2020,21-03-2020,35,Completed,Pending,2366.67,454.38,426,2338.29,11:27:47,18:52:12
416,417,16,1224,5,18-03-2020,23-03-2020,35,Completed,Refunded,4353.23,696.41,783.58,4440.4,20:09:16,23:42:19
8857,8858,350,1224,5,24-03-2020,26-03-2020,35,Cancelled,Refunded,1542.92,258.56,277.73,1562.09,12:32:12,20:30:10
16785,16786,674,1224,5,25-03-2020,28-03-2020,35,Confirmed,Failed,3799.77,623.18,683.96,3860.55,21:17:27,08:32:01
16795,16796,674,1224,5,21-03-2020,29-03-2020,35,Confirmed,Pending,3339.97,603.56,601.19,3337.6,17:51:11,11:08:25
21122,21123,856,1224,5,27-03-2020,31-03-2020,35,Completed,Failed,2838.3,76.02,510.89,3273.17,20:32:44,04:51:16
15346,15347,615,1224,5,31-03-2020,02-04-2020,35,Cancelled,Pending,4073.64,455.91,733.26,4350.99,16:21:09,03:09:04
404,405,16,1224,5,03-04-2020,07-04-2020,35,Cancelled,Paid,771.35,73.99,138.84,836.2,12:20:32,17:07:51
28699,28700,1166,1224,5,05-04-2020,11-04-2020,35,Confirmed,Refunded,3142.35,364.79,565.62,3343.18,15:39:24,09:04:23
3923,3924,161,1224,5,10-04-2020,12-04-2020,35,Completed,Refunded,545.89,84.67,98.26,559.48,07:15:16,12:17:18
8337,8338,328,1224,5,08-04-2020,14-04-2020,35,Completed,Refunded,1645.24,246.65,296.14,1694.73,05:32:10,13:14:51
20123,20124,811,1224,5,15-04-2020,18-04-2020,35,Confirmed,Pending,2266.04,437.03,407.89,2236.9,07:55:09,17:02:06
20113,20114,811,1224,5,20-04-2020,22-04-2020,35,Confirmed,Refunded,1161.18,203.57,209.01,1166.62,16:57:22,17:04:48
28673,28674,1166,1224,5,21-04-2020,25-04-2020,35,Cancelled,Refunded,828.95,102.3,149.21,875.86,03:18:42,20:48:02
28700,28701,1166,1224,5,20-04-2020,26-04-2020,35,Cancelled,Paid,3360.67,119.27,604.92,3846.32,02:11:22,21:26:56
31349,31350,1273,1224,5,21-04-2020,27-04-2020,35,Confirmed,Paid,2715.45,294.29,488.78,2909.94,00:53:05,17:42:49
21078,21079,855,1224,5,25-04-2020,29-04-2020,35,Cancelled,Failed,821.72,150.66,147.91,818.97,23:42:42,15:19:58
21096,21097,856,1224,5,28-04-2020,04-05-2020,35,Confirmed,Refunded,1028.68,67.97,185.16,1145.87,03:47:25,13:27:47
21765,21766,886,1224,5,02-05-2020,09-05-2020,35,Completed,Paid,1429.83,136.1,257.37,1551.1,23:01:56,17:47:44
13169,13170,525,1225,5,21-06-2020,28-06-2020,37,Confirmed,Failed,2546.39,498.09,458.35,2506.65,21:09:59,12:24:20
19882,19883,803,1225,5,25-06-2020,03-07-2020,37,Confirmed,Paid,1790.45,304.96,322.28,1807.77,09:29:42,17:50:23
6673,6674,268,1225,5,30-06-2020,06-07-2020,37,Confirmed,Failed,3807.54,721.89,685.36,3771.01,18:37:38,19:58:37
9339,9340,372,1225,5,30-06-2020,08-07-2020,37,Completed,Pending,2457.77,249.59,442.4,2650.58,16:35:49,16:15:17
6991,6992,279,1225,5,10-07-2020,13-07-2020,37,Confirmed,Failed,3008.21,581.07,541.48,2968.62,13:14:47,02:03:39
6875,6876,275,1225,5,08-07-2020,14-07-2020,37,Cancelled,Pending,3408.85,342.85,613.59,3679.59,13:46:42,04:12:53
30401,30402,1237,1225,5,11-07-2020,19-07-2020,37,Completed,Failed,2377.01,155.16,427.86,2649.71,11:23:38,23:39:54
7008,7009,279,1225,5,18-07-2020,20-07-2020,37,Cancelled,Refunded,3990.1,661.45,718.22,4046.87,23:14:09,03:54:39
27141,27142,1094,1225,5,23-07-2020,25-07-2020,37,Completed,Paid,2026.68,283.18,364.8,2108.3,12:23:53,19:40:14
6994,6995,279,1225,5,27-07-2020,29-07-2020,37,Confirmed,Failed,2562.62,140.38,461.27,2883.51,06:31:16,13:48:29
18331,18332,734,1225,5,24-07-2020,31-07-2020,37,Confirmed,Paid,4748.03,403.82,854.65,5198.86,16:18:00,08:19:29
15176,15177,609,1225,5,26-07-2020,03-08-2020,37,Confirmed,Refunded,1538.95,83.53,277.01,1732.43,17:44:52,05:34:15
30424,30425,1237,1225,5,30-07-2020,05-08-2020,37,Completed,Pending,3626.73,58.85,652.81,4220.69,04:35:05,03:02:54
30438,30439,1237,1225,5,08-08-2020,10-08-2020,37,Confirmed,Paid,2514.46,464.02,452.6,2503.04,19:11:33,21:35:18
30422,30423,1237,1225,5,05-08-2020,12-08-2020,37,Completed,Refunded,1067.38,160.67,192.13,1098.84,11:21:53,20:08:14
6678,6679,268,1225,5,08-08-2020,14-08-2020,37,Completed,Paid,677.26,68.52,121.91,730.65,15:13:32,21:41:05
30362,30363,1236,1225,5,08-08-2020,16-08-2020,37,Confirmed,Pending,4297.08,47.1,773.47,5023.45,18:46:28,13:31:21
31726,31727,1292,1225,5,16-08-2020,19-08-2020,37,Confirmed,Failed,4028.38,5.12,725.11,4748.37,15:50:25,13:37:51
18535,18536,747,1226,5,11-09-2013,21-09-2013,44,Completed,Failed,518.91,33.14,93.4,579.17,06:49:53,05:41:08
3625,3626,150,1226,5,21-09-2013,25-09-2013,44,Confirmed,Paid,1992.12,145,358.58,2205.7,21:04:12,13:44:38
6364,6365,256,1226,5,24-09-2013,29-09-2013,44,Completed,Failed,1363,128.59,245.34,1479.75,15:57:42,21:02:08
22399,22400,909,1226,5,27-09-2013,30-09-2013,44,Cancelled,Pending,4246.16,159.47,764.31,4851,19:18:52,05:59:45
22533,22534,913,1226,5,28-09-2013,05-10-2013,44,Cancelled,Paid,4126.74,453.52,742.81,4416.03,01:20:29,21:54:18
29851,29852,1216,1226,5,26-09-2013,06-10-2013,44,Cancelled,Pending,2331.65,24.82,419.7,2726.53,03:50:45,18:52:36
22619,22620,915,1226,5,30-09-2013,09-10-2013,44,Completed,Refunded,3340.72,367.77,601.33,3574.28,09:11:44,18:39:49
30785,30786,1250,1226,5,04-10-2013,14-10-2013,44,Completed,Failed,3850.08,525.79,693.01,4017.3,20:48:21,19:31:10
11756,11757,474,1226,5,16-10-2013,19-10-2013,44,Cancelled,Failed,584.1,98.85,105.14,590.39,02:50:11,09:30:14
11418,11419,460,1227,5,06-01-2014,09-01-2014,42,Cancelled,Refunded,1435.84,240.54,258.45,1453.75,03:43:45,02:20:08
27249,27250,1099,1227,5,06-01-2014,10-01-2014,42,Cancelled,Failed,3109.8,346.42,559.76,3323.14,04:31:23,00:43:17
32160,32161,1312,1227,5,08-01-2014,15-01-2014,42,Cancelled,Refunded,1762.67,105.82,317.28,1974.13,21:52:03,11:16:59
31969,31970,1303,1227,5,12-01-2014,19-01-2014,42,Completed,Refunded,3165.25,16.77,569.75,3718.23,03:46:35,00:28:58
27233,27234,1099,1227,5,21-01-2014,24-01-2014,42,Completed,Refunded,1853.72,338.76,333.67,1848.63,02:03:02,21:20:24
9469,9470,380,1227,5,24-01-2014,26-01-2014,42,Confirmed,Pending,1643.12,63.88,295.76,1875,14:39:02,10:37:19
24789,24790,998,1227,5,23-01-2014,29-01-2014,42,Confirmed,Refunded,3196.57,244.26,575.38,3527.69,16:34:20,13:23:01
23877,23878,965,1228,5,18-02-2014,28-02-2014,33,Completed,Paid,3938.92,505.46,709.01,4142.47,11:06:50,13:11:41
26726,26727,1076,1228,5,24-02-2014,03-03-2014,33,Completed,Refunded,4721.12,622.01,849.8,4948.91,12:49:45,19:18:33
6077,6078,247,1228,5,28-02-2014,04-03-2014,33,Completed,Pending,2325.71,326,418.63,2418.34,13:06:49,00:45:01
29699,29700,1208,1228,5,02-03-2014,06-03-2014,33,Cancelled,Paid,915.24,99.57,164.74,980.41,20:58:25,21:32:46
9723,9724,390,1228,5,07-03-2014,11-03-2014,33,Cancelled,Refunded,2900.71,494.2,522.13,2928.64,04:49:23,17:22:59
23025,23026,931,1228,5,10-03-2014,16-03-2014,33,Cancelled,Failed,630.01,75.87,113.4,667.54,00:29:54,19:21:18
6073,6074,247,1228,5,16-03-2014,20-03-2014,33,Cancelled,Paid,3568.82,228.85,642.39,3982.36,14:19:03,05:08:21
23027,23028,931,1228,5,14-03-2014,24-03-2014,33,Confirmed,Refunded,2619.02,49.58,471.42,3040.86,22:52:11,16:26:41
29703,29704,1208,1228,5,21-03-2014,29-03-2014,33,Completed,Refunded,1352.2,173.53,243.4,1422.07,10:35:48,09:26:38
14817,14818,596,1228,5,25-03-2014,01-04-2014,33,Confirmed,Failed,758.93,108.55,136.61,786.99,07:52:07,23:20:58
16834,16835,677,1228,5,30-03-2014,06-04-2014,33,Confirmed,Pending,793.11,71.2,142.76,864.67,21:29:12,11:45:59
15605,15606,626,1228,5,07-04-2014,09-04-2014,33,Completed,Failed,2803.91,419.77,504.7,2888.84,08:15:16,01:57:17
23004,23005,931,1228,5,12-04-2014,14-04-2014,33,Cancelled,Pending,823.2,125.32,148.18,846.06,14:43:49,03:18:03
2896,2897,121,1228,5,07-04-2014,17-04-2014,33,Completed,Refunded,4735.37,9.54,852.37,5578.2,10:43:33,18:53:41
4597,4598,191,1228,5,14-04-2014,22-04-2014,33,Cancelled,Pending,4415.17,732.64,794.73,4477.26,12:59:05,15:24:16
25704,25705,1037,1229,5,25-03-2018,04-04-2018,1,Completed,Pending,2297.68,117.48,413.58,2593.78,18:09:07,05:56:37
24086,24087,972,1229,5,31-03-2018,08-04-2018,1,Completed,Failed,4096.32,49.5,737.34,4784.16,10:53:43,12:03:53
32647,32648,1332,1229,5,04-04-2018,09-04-2018,1,Confirmed,Refunded,2709.82,329.24,487.77,2868.35,07:37:14,14:19:04
24076,24077,972,1229,5,05-04-2018,10-04-2018,1,Confirmed,Refunded,566.53,12.94,101.98,655.57,08:19:59,22:06:30
13749,13750,556,1229,5,11-04-2018,14-04-2018,1,Completed,Failed,1265.45,75.09,227.78,1418.14,00:02:41,15:54:29
27826,27827,1127,1229,5,10-04-2018,15-04-2018,1,Cancelled,Pending,2624.85,308.34,472.47,2788.98,14:50:38,17:11:00
24206,24207,975,1229,5,10-04-2018,19-04-2018,1,Confirmed,Pending,3185.31,427.59,573.36,3331.08,03:07:43,08:17:35
17455,17456,698,1229,5,15-04-2018,23-04-2018,1,Confirmed,Failed,1947.53,173.71,350.56,2124.38,23:03:08,13:36:55
32719,32720,1334,1230,5,27-04-2021,06-05-2021,23,Cancelled,Pending,924.9,137.04,166.48,954.34,18:10:41,07:30:25
22948,22949,927,1230,5,07-05-2021,10-05-2021,23,Completed,Failed,2928.17,268.43,527.07,3186.81,08:30:07,13:10:40
25393,25394,1025,1230,5,04-05-2021,14-05-2021,23,Completed,Failed,3782.2,399.16,680.8,4063.84,04:22:46,14:02:03
24594,24595,991,1230,5,11-05-2021,19-05-2021,23,Cancelled,Paid,1664.33,65.38,299.58,1898.53,02:42:49,21:48:27
25376,25377,1025,1230,5,21-05-2021,24-05-2021,23,Completed,Refunded,4407.96,329.48,793.43,4871.91,04:04:10,20:54:14
18465,18466,743,1230,5,19-05-2021,29-05-2021,23,Confirmed,Pending,4876.47,960.57,877.76,4793.66,12:18:38,21:19:35
16008,16009,644,1230,5,22-05-2021,30-05-2021,23,Completed,Refunded,2468.74,405.3,444.37,2507.81,19:07:03,13:20:52
16006,16007,644,1230,5,28-05-2021,04-06-2021,23,Confirmed,Failed,2293.55,233.68,412.84,2472.71,01:11:00,03:23:55
12096,12097,486,1230,5,28-05-2021,07-06-2021,23,Cancelled,Refunded,4629.8,421.45,833.36,5041.71,01:35:50,14:55:30
22884,22885,925,1230,5,04-06-2021,08-06-2021,23,Cancelled,Failed,2466.23,233.31,443.92,2676.84,04:45:15,14:00:00
4581,4582,189,1230,5,09-06-2021,13-06-2021,23,Cancelled,Failed,1745.32,212.59,314.16,1846.89,11:24:37,00:18:48
16524,16525,665,1230,5,05-06-2021,15-06-2021,23,Confirmed,Paid,2888.53,539.22,519.94,2869.25,21:54:49,21:50:02
9763,9764,392,1230,5,18-06-2021,20-06-2021,23,Completed,Failed,1345.85,185.99,242.25,1402.11,12:53:06,22:20:33
26178,26179,1054,1230,5,15-06-2021,22-06-2021,23,Confirmed,Refunded,2670.46,269.73,480.68,2881.41,11:36:44,09:19:08
27041,27042,1092,1231,5,22-02-2014,02-03-2014,5,Cancelled,Paid,2400.9,296.46,432.16,2536.6,20:49:05,23:39:48
9301,9302,370,1231,5,28-02-2014,04-03-2014,5,Cancelled,Refunded,4031.26,476.56,725.63,4280.33,23:18:28,00:16:49
