performance_review_id,average_rating,customer_feedback_score,total_reviews,completion_rate,cancellation_rate,response_time,no_show_rate
2916,4.5,89.86,4,86.77,4.73,18.98,2.24
2917,4.6,92.66,4,87.25,4.8,20.89,2.27
2918,4.8,100.17,4,91.29,8.81,21.95,1.68
2919,4.1,85.01,3,85.12,10.25,22.69,3.5
2920,4.0,79.51,2,82.43,7.83,24.1,3.37
2921,4.0,82.19,2,86.07,9.33,20.45,4.7
2922,4.6,92.86,4,81.54,9.36,20.29,1.98
2923,4.7,93.92,4,85.49,4.67,17.77,2.0
2924,3.8,72.92,1,79.37,6.45,24.4,4.14
2925,4.1,81.64,2,79.05,8.42,21.29,1.82
2926,4.9,95.46,5,89.64,3.66,18.12,2.17
2927,4.7,98.15,4,86.11,4.52,17.66,1.62
2928,5.0,98.35,5,88.07,7.85,17.86,0.22
2929,4.6,96.52,4,84.61,3.74,20.64,4.44
2930,4.1,82.33,2,82.6,10.1,23.11,3.09
2931,4.4,89.32,3,80.66,7.4,18.8,2.9
2932,4.5,90.43,4,86.73,7.36,21.91,4.31
2933,3.6,68.29,1,79.82,10.73,24.53,3.47
2934,4.3,84.76,3,87.17,7.19,22.02,4.8
2935,4.6,87.99,4,82.46,4.39,22.6,1.77
2936,3.8,77.23,1,78.55,6.72,22.85,4.76
2937,4.7,93.47,4,87.46,7.93,18.24,3.34
2938,4.4,90.78,3,87.96,5.63,21.71,4.82
2939,4.9,95.2,5,86.72,2.97,22.07,2.63
2940,3.6,68.65,0,82.77,12.58,24.71,4.61
2941,3.9,77.06,2,86.99,11.68,25.39,4.49
2942,4.4,92.27,3,89.4,6.57,22.94,2.01
2943,3.9,80.1,2,84.44,5.95,23.51,4.96
2944,4.6,91.19,4,87.9,8.06,21.49,1.55
2945,4.6,92.17,4,82.98,8.69,20.04,3.03
2946,3.7,69.84,1,84.34,7.15,24.38,5.19
2947,4.3,90.85,3,83.05,5.41,21.84,4.99
2948,4.3,87.66,3,88.62,9.53,23.05,3.2
2949,4.1,79.85,2,78.81,10.73,22.06,4.9
2950,4.9,98.86,5,86.36,7.54,17.0,0.87
2951,4.7,90.09,4,86.56,4.6,21.93,1.22
2952,4.5,94.66,3,84.05,6.47,22.11,3.1
2953,4.6,88.75,4,82.61,7.31,23.3,3.19
2954,4.2,85.48,3,84.43,5.86,21.77,4.13
2955,4.9,95.45,5,89.56,4.06,16.87,3.18
2956,4.5,92.18,4,86.45,5.7,18.73,2.18
2957,4.6,94.77,4,82.84,6.76,22.24,3.29
2958,4.8,97.73,5,88.82,6.16,17.21,1.15
2959,3.9,79.14,2,79.57,10.69,25.85,3.08
2960,4.7,97.92,4,82.75,7.92,18.89,0.87
2961,3.8,71.79,1,83.41,11.58,26.19,5.39
2962,4.0,78.31,2,85.93,10.5,24.64,4.03
2963,4.0,77.48,2,82.32,7.02,25.23,2.95
2964,5.0,104.88,5,87.81,4.49,17.28,2.22
2965,4.8,94.89,5,84.53,6.1,20.37,1.82
2966,4.6,94.33,4,85.45,3.79,18.16,4.15
2967,4.6,93.85,4,81.82,9.12,18.81,2.91
2968,4.3,83.12,3,88.56,4.87,20.66,1.52
2969,4.9,95.39,5,90.0,4.73,20.84,4.14
2970,4.2,81.81,3,85.18,8.32,19.35,1.9
