Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment
16596,16597,667,698,3,43:41.6,43:41.6,28,Confirmed,Failed,999.25,103.11,179.86,1076
16597,16598,667,104,1,43:41.6,43:41.6,28,Cancelled,Failed,750.65,78.57,135.12,807.2
16598,16599,668,1903,8,43:41.6,43:41.6,4,Completed,Failed,3149.34,224.83,566.88,3491.39
16599,16600,668,553,3,43:41.6,43:41.6,4,Completed,Refunded,1740.75,50.89,313.33,2003.19
16600,16601,668,2389,9,43:41.6,43:41.6,4,Cancelled,Failed,1271.04,32.46,228.79,1467.37
16601,16602,668,2551,10,43:41.6,43:41.6,4,Confirmed,Pending,2903.68,560.3,522.66,2866.04
16602,16603,668,553,3,43:41.6,43:41.6,4,Completed,Paid,642.85,74.28,115.71,684.28
16603,16604,668,1741,7,43:41.6,43:41.6,4,Cancelled,Refunded,1387.8,46.46,249.8,1591.14
16604,16605,668,715,3,43:41.6,43:41.6,4,Completed,Failed,3946.22,94.85,710.32,4561.69
16605,16606,668,1687,7,43:41.6,43:41.6,4,Cancelled,Refunded,3616.82,502.83,651.03,3765.02
16606,16607,668,2119,8,43:41.6,43:41.6,4,Completed,Refunded,4422.26,689.07,796.01,4529.2
16607,16608,668,553,3,43:41.6,43:41.6,4,Cancelled,Failed,4989.01,440.3,898.02,5446.73
16608,16609,668,2065,8,43:41.6,43:41.6,4,Confirmed,Pending,1551.98,63.43,279.36,1767.91
16609,16610,668,2011,8,43:41.6,43:41.6,4,Completed,Refunded,892.3,132.57,160.61,920.34
16610,16611,668,985,4,43:41.6,43:41.6,4,Cancelled,Paid,1104.63,179.81,198.83,1123.65
16611,16612,668,2011,8,43:41.6,43:41.6,4,Confirmed,Paid,2548,89.53,458.64,2917.11
16612,16613,668,1957,8,43:41.6,43:41.6,4,Completed,Pending,4939.47,938.61,889.1,4889.96
16613,16614,668,2011,8,43:41.6,43:41.6,4,Confirmed,Failed,2490.86,43,448.35,2896.21
16614,16615,668,1903,8,43:41.6,43:41.6,4,Cancelled,Pending,4358.14,443.88,784.47,4698.73
16615,16616,669,1096,5,43:41.6,43:41.6,49,Cancelled,Failed,4655.1,536.14,837.92,4956.88
16616,16617,669,448,2,43:41.6,43:41.6,49,Cancelled,Refunded,3570.18,31.41,642.63,4181.4
16617,16618,669,1636,7,43:41.6,43:41.6,49,Confirmed,Pending,3501.31,33.89,630.24,4097.66
16618,16619,669,826,4,43:41.6,43:41.6,49,Completed,Failed,869.94,17.33,156.59,1009.2
16619,16620,669,610,3,43:41.6,43:41.6,49,Completed,Failed,4599.63,264.91,827.93,5162.65
16620,16621,669,340,2,43:41.6,43:41.6,49,Confirmed,Failed,1824.26,129.45,328.37,2023.18
16621,16622,669,394,2,43:41.6,43:41.6,49,Confirmed,Failed,3852.23,655.83,693.4,3889.8
16622,16623,669,16,1,43:41.6,43:41.6,49,Cancelled,Failed,1118.48,126.73,201.33,1193.08
16623,16624,669,1528,6,43:41.6,43:41.6,49,Confirmed,Paid,1161.06,148.85,208.99,1221.2
16624,16625,669,1420,6,43:41.6,43:41.6,49,Completed,Pending,1468.03,206.74,264.25,1525.54
16625,16626,669,448,2,43:41.6,43:41.6,49,Confirmed,Paid,3667.06,304.05,660.07,4023.08
16626,16627,669,340,2,43:41.6,43:41.6,49,Completed,Paid,2621.41,45.92,471.85,3047.34
16627,16628,669,1420,6,43:41.6,43:41.6,49,Cancelled,Refunded,614.93,90.62,110.69,635
16628,16629,669,2230,9,43:41.6,43:41.6,49,Confirmed,Failed,2400.34,180.52,432.06,2651.88
16629,16630,669,2392,9,43:41.6,43:41.6,49,Confirmed,Pending,732.02,12.51,131.76,851.27
16630,16631,669,340,2,43:41.6,43:41.6,49,Confirmed,Refunded,1305.72,126.52,235.03,1414.23
16631,16632,669,1744,7,43:41.6,43:41.6,49,Cancelled,Paid,4445.54,701.22,800.2,4544.52
16632,16633,669,1960,8,43:41.6,43:41.6,49,Completed,Pending,1548.53,172.17,278.74,1655.1
16633,16634,669,1312,5,43:41.6,43:41.6,49,Cancelled,Pending,1053.15,108.72,189.57,1134
16634,16635,669,1474,6,43:41.6,43:41.6,49,Completed,Refunded,3855.28,139.2,693.95,4410.03
16635,16636,669,1258,5,43:41.6,43:41.6,49,Confirmed,Paid,780.51,115.88,140.49,805.12
16636,16637,669,1312,5,43:41.6,43:41.6,49,Completed,Failed,2916.24,340.58,524.92,3100.58
16637,16638,669,2122,8,43:41.6,43:41.6,49,Cancelled,Pending,3904.6,471.6,702.83,4135.83
16638,16639,669,1690,7,43:41.6,43:41.6,49,Completed,Failed,2361.38,411.13,425.05,2375.3
16639,16640,669,502,2,43:41.6,43:41.6,49,Cancelled,Failed,1815.5,324.34,326.79,1817.95
16640,16641,669,934,4,43:41.6,43:41.6,49,Confirmed,Failed,3066.88,602.99,552.04,3015.93
16641,16642,669,16,1,43:41.6,43:41.6,49,Completed,Refunded,2775.45,332.46,499.58,2942.57
16642,16643,669,2662,10,43:41.6,43:41.6,49,Completed,Paid,1764.53,254.43,317.62,1827.72
16643,16644,669,2230,9,43:41.6,43:41.6,49,Confirmed,Paid,2346.83,28.65,422.43,2740.61
16644,16645,669,1366,6,43:41.6,43:41.6,49,Confirmed,Refunded,2666.13,180.89,479.9,2965.14
16645,16646,669,988,4,43:41.6,43:41.6,49,Completed,Failed,4944.37,22.33,889.99,5812.03
16646,16647,669,16,1,43:41.6,43:41.6,49,Confirmed,Failed,1289.05,109.61,232.03,1411.47
16647,16648,669,1150,5,43:41.6,43:41.6,49,Cancelled,Refunded,2314.79,212.87,416.66,2518.58
16648,16649,669,556,3,43:41.6,43:41.6,49,Cancelled,Paid,958.69,34.6,172.56,1096.65
16649,16650,669,1906,8,43:41.6,43:41.6,49,Cancelled,Pending,3917.41,780.33,705.13,3842.21
16650,16651,669,2392,9,43:41.6,43:41.6,49,Cancelled,Pending,3468.18,537.3,624.27,3555.15
16651,16652,669,2176,9,43:41.6,43:41.6,49,Cancelled,Paid,1341.75,55.07,241.51,1528.19
16652,16653,669,394,2,43:41.6,43:41.6,49,Cancelled,Paid,2464.44,386.71,443.6,2521.33
16653,16654,669,1150,5,43:41.6,43:41.6,49,Confirmed,Refunded,3997.25,14.87,719.5,4701.88
16654,16655,670,1039,4,43:41.6,43:41.6,4,Cancelled,Failed,4914.44,782.75,884.6,5016.29
16655,16656,670,2227,9,43:41.6,43:41.6,4,Completed,Pending,2869.73,14.48,516.55,3371.8
16656,16657,670,1633,7,43:41.6,43:41.6,4,Confirmed,Paid,2504.6,279.14,450.83,2676.29
16657,16658,670,2065,8,43:41.6,43:41.6,4,Completed,Failed,2217.45,437.24,399.14,2179.35
16658,16659,670,607,3,43:41.6,43:41.6,4,Completed,Pending,4945.29,914.51,890.15,4920.93
16659,16660,670,931,4,43:41.6,43:41.6,4,Confirmed,Paid,4995.51,248.85,899.19,5645.85
16660,16661,670,337,2,43:41.6,43:41.6,4,Completed,Failed,863.26,170.52,155.39,848.13
16661,16662,670,2605,10,43:41.6,43:41.6,4,Confirmed,Paid,560.78,61.69,100.94,600.03
16662,16663,670,1255,5,43:41.6,43:41.6,4,Confirmed,Refunded,1936.37,274.26,348.55,2010.66
16663,16664,670,1309,5,43:41.6,43:41.6,4,Cancelled,Pending,4332.63,735.96,779.87,4376.54
16664,16665,670,175,1,43:41.6,43:41.6,4,Confirmed,Failed,1145.47,27.77,206.18,1323.88
16665,16666,670,283,2,43:41.6,43:41.6,4,Confirmed,Pending,3190.08,509.92,574.21,3254.37
16666,16667,670,607,3,43:41.6,43:41.6,4,Cancelled,Refunded,1812.37,342.5,326.23,1796.1
16667,16668,670,2011,8,43:41.6,43:41.6,4,Confirmed,Refunded,2430.49,425.7,437.49,2442.28
16668,16669,670,1633,7,43:41.6,43:41.6,4,Completed,Refunded,4588.21,774.81,825.88,4639.28
16669,16670,670,1093,5,43:41.6,43:41.6,4,Completed,Paid,4729.69,136.23,851.34,5444.8
16670,16671,670,1579,6,43:41.6,43:41.6,4,Confirmed,Failed,1799.06,13.36,323.83,2109.53
16671,16672,670,2227,9,43:41.6,43:41.6,4,Cancelled,Pending,2420.2,17.5,435.64,2838.34
16672,16673,670,1255,5,43:41.6,43:41.6,4,Confirmed,Refunded,3267.91,463.64,588.22,3392.49
16673,16674,670,1525,6,43:41.6,43:41.6,4,Confirmed,Refunded,574.07,56.98,103.33,620.42
16674,16675,670,499,2,43:41.6,43:41.6,4,Completed,Refunded,2474.69,28.89,445.44,2891.24
16675,16676,670,2173,9,43:41.6,43:41.6,4,Confirmed,Refunded,1606.24,247.71,289.12,1647.65
16676,16677,670,607,3,43:41.6,43:41.6,4,Completed,Refunded,2281.81,192.66,410.73,2499.88
16677,16678,670,985,4,43:41.6,43:41.6,4,Completed,Pending,805.42,149,144.98,801.4
16678,16679,670,1309,5,43:41.6,43:41.6,4,Cancelled,Refunded,4020.41,721.66,723.67,4022.42
16679,16680,670,1093,5,43:41.6,43:41.6,4,Confirmed,Failed,2690.72,456.36,484.33,2718.69
16680,16681,670,607,3,43:41.6,43:41.6,4,Confirmed,Pending,3186.13,38.51,573.5,3721.12
16681,16682,670,283,2,43:41.6,43:41.6,4,Confirmed,Failed,4278.84,63.52,770.19,4985.51
16682,16683,670,985,4,43:41.6,43:41.6,4,Completed,Refunded,3662.21,560.8,659.2,3760.61
16683,16684,670,823,4,43:41.6,43:41.6,4,Confirmed,Pending,991.56,119.75,178.48,1050.29
16684,16685,670,2335,9,43:41.6,43:41.6,4,Completed,Pending,4743.45,221.3,853.82,5375.97
16685,16686,670,1903,8,43:41.6,43:41.6,4,Cancelled,Pending,4694.41,363.95,844.99,5175.45
16686,16687,670,1957,8,43:41.6,43:41.6,4,Completed,Refunded,1819.36,49.71,327.48,2097.13
16687,16688,670,1255,5,43:41.6,43:41.6,4,Completed,Failed,2481.09,49.68,446.6,2878.01
16688,16689,670,1201,5,43:41.6,43:41.6,4,Completed,Pending,4904.29,97.37,882.77,5689.69
16689,16690,670,1309,5,43:41.6,43:41.6,4,Completed,Pending,1815.99,38.06,326.88,2104.81
16690,16691,670,2497,10,43:41.6,43:41.6,4,Confirmed,Paid,4531.75,868.9,815.71,4478.56
16691,16692,670,2443,10,43:41.6,43:41.6,4,Cancelled,Paid,1923.76,248.94,346.28,2021.1
16692,16693,670,2551,10,43:41.6,43:41.6,4,Cancelled,Pending,1576.78,52.39,283.82,1808.21
16693,16694,670,2335,9,43:41.6,43:41.6,4,Cancelled,Refunded,634.82,98.8,114.27,650.29
16694,16695,670,2497,10,43:41.6,43:41.6,4,Completed,Refunded,2779.94,32.18,500.39,3248.15
16695,16696,670,1741,7,43:41.6,43:41.6,4,Completed,Failed,2532.58,122.44,455.86,2866
16696,16697,670,877,4,43:41.6,43:41.6,4,Completed,Refunded,2447.21,282.99,440.5,2604.72
16697,16698,670,661,3,43:41.6,43:41.6,4,Completed,Failed,3648.4,357.6,656.71,3947.51
16698,16699,670,2281,9,43:41.6,43:41.6,4,Cancelled,Pending,4347.62,37.99,782.57,5092.2
16699,16700,670,931,4,43:41.6,43:41.6,4,Completed,Paid,3480.64,486.87,626.52,3620.29
16700,16701,670,877,4,43:41.6,43:41.6,4,Confirmed,Paid,3483.32,437.44,627,3672.88
16701,16702,670,931,4,43:41.6,43:41.6,4,Confirmed,Refunded,2009.95,172.53,361.79,2199.21
16702,16703,671,2483,10,43:41.6,43:41.6,45,Cancelled,Pending,4247.12,254.72,764.48,4756.88
16703,16704,671,2051,8,43:41.6,43:41.6,45,Confirmed,Failed,2903.2,390.76,522.58,3035.02
16704,16705,671,1889,7,43:41.6,43:41.6,45,Cancelled,Pending,691.27,73.14,124.43,742.56
16705,16706,671,107,1,43:41.6,43:41.6,45,Cancelled,Pending,2139.57,70.12,385.12,2454.57
16706,16707,671,1565,6,43:41.6,43:41.6,45,Completed,Paid,4962.97,952.74,893.33,4903.56
16707,16708,671,1673,7,43:41.6,43:41.6,45,Cancelled,Pending,3532.91,317.78,635.92,3851.05
16708,16709,671,1835,7,43:41.7,43:41.7,45,Completed,Pending,707.1,103.71,127.28,730.67
16709,16710,671,1187,5,43:41.7,43:41.7,45,Confirmed,Failed,1810.51,173.58,325.89,1962.82
16710,16711,671,161,1,43:41.7,43:41.7,45,Confirmed,Paid,4335.02,807.67,780.3,4307.65
16711,16712,671,2105,8,43:41.7,43:41.7,45,Confirmed,Paid,2441.13,336.58,439.4,2543.95
16712,16713,671,2159,8,43:41.7,43:41.7,45,Completed,Paid,2310.7,245.24,415.93,2481.39
16713,16714,671,2699,10,43:41.7,43:41.7,45,Completed,Failed,2720.57,340.55,489.7,2869.72
16714,16715,671,2645,10,43:41.7,43:41.7,45,Confirmed,Refunded,1985.38,37.34,357.37,2305.41
16715,16716,671,2267,9,43:41.7,43:41.7,45,Confirmed,Refunded,4391.01,502.08,790.38,4679.31
16716,16717,671,2051,8,43:41.7,43:41.7,45,Completed,Failed,3963.53,419.42,713.44,4257.55
16717,16718,671,2213,9,43:41.7,43:41.7,45,Cancelled,Pending,1165.66,84.46,209.82,1291.02
16718,16719,671,2267,9,43:41.7,43:41.7,45,Confirmed,Failed,4119.39,388.48,741.49,4472.4
16719,16720,671,1673,7,43:41.7,43:41.7,45,Completed,Refunded,3598.64,0.57,647.76,4245.83
16720,16721,671,2537,10,43:41.7,43:41.7,45,Completed,Paid,3965.25,708.93,713.75,3970.07
16721,16722,672,991,4,43:41.7,43:41.7,16,Completed,Paid,3122,488.23,561.96,3195.73
16722,16723,672,1801,7,43:41.7,43:41.7,16,Completed,Failed,2325.97,127.48,418.67,2617.16
16723,16724,672,883,4,43:41.7,43:41.7,16,Completed,Paid,3274.58,518.31,589.42,3345.69
16724,16725,672,775,3,43:41.7,43:41.7,16,Completed,Refunded,4205.26,198.39,756.95,4763.82
16725,16726,672,721,3,43:41.7,43:41.7,16,Completed,Paid,2970.43,499.67,534.68,3005.44
16726,16727,672,829,4,43:41.7,43:41.7,16,Confirmed,Failed,3032.95,168.54,545.93,3410.34
16727,16728,672,2125,8,43:41.7,43:41.7,16,Confirmed,Paid,2380.92,35.63,428.57,2773.86
16728,16729,672,2449,10,43:41.7,43:41.7,16,Completed,Paid,4612.09,913.03,830.18,4529.24
16729,16730,672,1045,4,43:41.7,43:41.7,16,Cancelled,Failed,1051.55,5.62,189.28,1235.21
16730,16731,672,2665,10,43:41.7,43:41.7,16,Cancelled,Failed,1702.72,206.02,306.49,1803.19
16731,16732,672,1369,6,43:41.7,43:41.7,16,Cancelled,Paid,2063.9,61.14,371.5,2374.26
16732,16733,672,19,1,43:41.7,43:41.7,16,Completed,Refunded,2944.21,134.35,529.96,3339.82
16733,16734,672,937,4,43:41.7,43:41.7,16,Confirmed,Failed,3684.88,484.18,663.28,3863.98
16734,16735,672,991,4,43:41.7,43:41.7,16,Cancelled,Failed,4655.88,716.21,838.06,4777.73
16735,16736,672,1423,6,43:41.7,43:41.7,16,Confirmed,Pending,846.29,167.48,152.33,831.14
16736,16737,672,775,3,43:41.7,43:41.7,16,Confirmed,Paid,4149.68,564.91,746.94,4331.71
16737,16738,672,397,2,43:41.7,43:41.7,16,Confirmed,Paid,4273.28,418.88,769.19,4623.59
16738,16739,672,2287,9,43:41.7,43:41.7,16,Confirmed,Failed,2821.14,19.2,507.81,3309.75
16739,16740,672,1423,6,43:41.7,43:41.7,16,Confirmed,Pending,2794.59,487.47,503.03,2810.15
16740,16741,672,1045,4,43:41.7,43:41.7,16,Cancelled,Pending,3199.13,101.05,575.84,3673.92
16741,16742,672,2665,10,43:41.7,43:41.7,16,Confirmed,Pending,1730.55,220.41,311.5,1821.64
16742,16743,672,451,2,43:41.7,43:41.7,16,Confirmed,Pending,2380.45,421.52,428.48,2387.41
16743,16744,672,2449,10,43:41.7,43:41.7,16,Cancelled,Failed,2180.03,425.95,392.41,2146.49
16744,16745,672,2071,8,43:41.7,43:41.7,16,Confirmed,Pending,2369.19,360.96,426.45,2434.68
16745,16746,672,343,2,43:41.7,43:41.7,16,Completed,Pending,1453.61,158.93,261.65,1556.33
16746,16747,672,991,4,43:41.7,43:41.7,16,Cancelled,Refunded,787.84,8.08,141.81,921.57
16747,16748,672,1531,6,43:41.7,43:41.7,16,Completed,Paid,1048.74,54.04,188.77,1183.47
16748,16749,672,397,2,43:41.7,43:41.7,16,Cancelled,Refunded,2011.37,211.36,362.05,2162.06
16749,16750,672,1909,8,43:41.7,43:41.7,16,Cancelled,Paid,4677.95,18.81,842.03,5501.17
16750,16751,672,2503,10,43:41.7,43:41.7,16,Completed,Paid,563.23,10.35,101.38,654.26
16751,16752,672,451,2,43:41.7,43:41.7,16,Confirmed,Paid,4406.31,623.6,793.14,4575.85
16752,16753,672,2287,9,43:41.7,43:41.7,16,Confirmed,Refunded,3486.64,260.56,627.6,3853.68
16753,16754,672,2503,10,43:41.7,43:41.7,16,Cancelled,Paid,4325.19,325.51,778.53,4778.21
16754,16755,672,1207,5,43:41.7,43:41.7,16,Confirmed,Refunded,2880.66,456.04,518.52,2943.14
16755,16756,672,451,2,43:41.7,43:41.7,16,Completed,Refunded,1201.21,131.04,216.22,1286.39
16756,16757,673,1884,7,43:41.7,43:41.7,26,Cancelled,Refunded,2922.67,242.75,526.08,3206
16757,16758,673,1452,6,43:41.7,43:41.7,26,Confirmed,Refunded,3719.97,6.51,669.59,4383.05
16758,16759,673,426,2,43:41.7,43:41.7,26,Cancelled,Refunded,3039.38,331.1,547.09,3255.37
16759,16760,673,1722,7,43:41.7,43:41.7,26,Completed,Paid,2327.62,306.37,418.97,2440.22
16760,16761,673,1074,4,43:41.7,43:41.7,26,Completed,Paid,1684.78,128.3,303.26,1859.74
16761,16762,673,2316,9,43:41.7,43:41.7,26,Confirmed,Paid,785.4,126.94,141.37,799.83
16762,16763,673,1830,7,43:41.7,43:41.7,26,Confirmed,Paid,2792.28,342.92,502.61,2951.97
16763,16764,673,156,1,43:41.7,43:41.7,26,Cancelled,Failed,2730.75,289.81,491.53,2932.47
16764,16765,673,1614,6,43:41.7,43:41.7,26,Confirmed,Refunded,561.92,92.87,101.15,570.2
16765,16766,673,1182,5,43:41.7,43:41.7,26,Confirmed,Paid,542.91,88.29,97.72,552.34
16766,16767,674,900,4,43:41.7,43:41.7,35,Confirmed,Refunded,4822.19,620.95,867.99,5069.23
16767,16768,674,2628,10,43:41.7,43:41.7,35,Cancelled,Refunded,1802.67,206.11,324.48,1921.04
16768,16769,674,2520,10,43:41.7,43:41.7,35,Confirmed,Paid,4871.12,100.42,876.8,5647.5
16769,16770,674,1602,6,43:41.7,43:41.7,35,Confirmed,Pending,736.2,30.57,132.52,838.15
16770,16771,674,1062,4,43:41.7,43:41.7,35,Cancelled,Failed,1885.54,336.57,339.4,1888.37
16771,16772,674,2304,9,43:41.7,43:41.7,35,Cancelled,Failed,3699.95,253.11,665.99,4112.83
16772,16773,674,1224,5,43:41.7,43:41.7,35,Cancelled,Refunded,576.85,114.26,103.83,566.42
16773,16774,674,144,1,43:41.7,43:41.7,35,Cancelled,Paid,2953.24,418.38,531.58,3066.44
16774,16775,674,1062,4,43:41.7,43:41.7,35,Cancelled,Pending,977.49,129.28,175.95,1024.16
16775,16776,674,2358,9,43:41.7,43:41.7,35,Cancelled,Failed,2774.53,87.07,499.42,3186.88
16776,16777,674,1008,4,43:41.7,43:41.7,35,Cancelled,Paid,4864.76,904.74,875.66,4835.68
16777,16778,674,1548,6,43:41.7,43:41.7,35,Completed,Refunded,2401.29,149.89,432.23,2683.63
16778,16779,674,2304,9,43:41.7,43:41.7,35,Confirmed,Paid,3272.63,237.38,589.07,3624.32
16779,16780,674,198,1,43:41.7,43:41.7,35,Confirmed,Failed,1748.22,24.32,314.68,2038.58
16780,16781,674,1116,5,43:41.7,43:41.7,35,Completed,Failed,4896.81,805.23,881.43,4973.01
16781,16782,674,1278,5,43:41.7,43:41.7,35,Completed,Paid,1091.61,136.22,196.49,1151.88
16782,16783,674,252,1,43:41.7,43:41.7,35,Completed,Paid,4780.15,795.73,860.43,4844.85
16783,16784,674,1548,6,43:41.7,43:41.7,35,Completed,Refunded,987.85,63.07,177.81,1102.59
16784,16785,674,522,2,43:41.7,43:41.7,35,Cancelled,Failed,3842.73,564.55,691.69,3969.87
16785,16786,674,1224,5,43:41.7,43:41.7,35,Confirmed,Failed,3799.77,623.18,683.96,3860.55
16786,16787,674,1548,6,43:41.7,43:41.7,35,Completed,Pending,4726.53,506.81,850.78,5070.5
16787,16788,674,522,2,43:41.7,43:41.7,35,Completed,Failed,694.7,97.15,125.05,722.6
16788,16789,674,1548,6,43:41.7,43:41.7,35,Completed,Pending,3934.44,636.07,708.2,4006.57
16789,16790,674,738,3,43:41.7,43:41.7,35,Completed,Pending,1278.46,190.96,230.12,1317.62
16790,16791,674,1278,5,43:41.7,43:41.7,35,Confirmed,Paid,1961.23,46.53,353.02,2267.72
16791,16792,674,2196,9,43:41.7,43:41.7,35,Completed,Failed,4291.59,624.17,772.49,4439.91
16792,16793,674,414,2,43:41.7,43:41.7,35,Confirmed,Paid,3831.73,728.84,689.71,3792.6
16793,16794,674,1440,6,43:41.7,43:41.7,35,Completed,Refunded,2509.92,147.24,451.79,2814.47
16794,16795,674,2628,10,43:41.7,43:41.7,35,Cancelled,Failed,4711.12,44.59,848,5514.53
16795,16796,674,1224,5,43:41.7,43:41.7,35,Confirmed,Pending,3339.97,603.56,601.19,3337.6
16796,16797,674,360,2,43:41.7,43:41.7,35,Completed,Pending,3341.97,161.5,601.55,3782.02
16797,16798,674,1278,5,43:41.7,43:41.7,35,Confirmed,Refunded,1057.83,64.73,190.41,1183.51
16798,16799,674,900,4,43:41.7,43:41.7,35,Confirmed,Refunded,1973.44,17.45,355.22,2311.21
16799,16800,674,90,1,43:41.7,43:41.7,35,Confirmed,Pending,2245.9,258.99,404.26,2391.17
16800,16801,674,1116,5,43:41.7,43:41.7,35,Completed,Paid,2564.22,232.75,461.56,2793.03
16801,16802,674,1548,6,43:41.7,43:41.7,35,Confirmed,Pending,4174.46,559.61,751.4,4366.25
16802,16803,674,522,2,43:41.7,43:41.7,35,Cancelled,Failed,882.85,175.1,158.91,866.66
16803,16804,674,1008,4,43:41.7,43:41.7,35,Cancelled,Failed,1813.32,170.02,326.4,1969.7
16804,16805,674,1980,8,43:41.7,43:41.7,35,Confirmed,Pending,1540.65,146.98,277.32,1670.99
16805,16806,674,576,3,43:41.7,43:41.7,35,Confirmed,Failed,3315.46,77.68,596.78,3834.56
16806,16807,674,846,4,43:41.7,43:41.7,35,Cancelled,Paid,2386.9,196.67,429.64,2619.87
16807,16808,674,1170,5,43:41.7,43:41.7,35,Cancelled,Refunded,2451.51,276.45,441.27,2616.33
16808,16809,674,630,3,43:41.7,43:41.7,35,Confirmed,Paid,2581.28,453.2,464.63,2592.71
16809,16810,675,202,1,43:41.7,43:41.7,33,Completed,Failed,4456.98,555.75,802.26,4703.49
16810,16811,675,472,2,43:41.7,43:41.7,33,Completed,Failed,2237.48,37.4,402.75,2602.83
16811,16812,675,1768,7,43:41.7,43:41.7,33,Confirmed,Refunded,2282.28,223.84,410.81,2469.25
16812,16813,675,94,1,43:41.7,43:41.7,33,Completed,Paid,2241.66,305.02,403.5,2340.14
16813,16814,675,2254,9,43:41.7,43:41.7,33,Confirmed,Failed,4691.36,238.6,844.44,5297.2
16814,16815,675,1498,6,43:41.7,43:41.7,33,Completed,Pending,2176.69,220.66,391.8,2347.83
16815,16816,675,1282,5,43:41.7,43:41.7,33,Confirmed,Refunded,2511.61,228.23,452.09,2735.47
16816,16817,676,2277,9,43:41.7,43:41.7,13,Confirmed,Refunded,2703.59,5.61,486.65,3184.63
16817,16818,676,603,3,43:41.7,43:41.7,13,Confirmed,Pending,954.95,79.91,171.89,1046.93
16818,16819,677,2308,9,43:41.7,43:41.7,33,Cancelled,Failed,579.63,78.86,104.33,605.1
16819,16820,677,1714,7,43:41.7,43:41.7,33,Cancelled,Paid,3167.89,127.77,570.22,3610.34
16820,16821,677,850,4,43:41.7,43:41.7,33,Completed,Paid,4448.85,160.89,800.79,5088.75
16821,16822,677,958,4,43:41.7,43:41.7,33,Completed,Failed,2609.96,76.39,469.79,3003.36
16822,16823,677,1606,6,43:41.7,43:41.7,33,Cancelled,Pending,2426.56,429.78,436.78,2433.56
16823,16824,677,256,1,43:41.7,43:41.7,33,Completed,Refunded,1734.62,322.38,312.23,1724.47
16824,16825,677,1012,4,43:41.7,43:41.7,33,Cancelled,Refunded,4354.21,176.07,783.76,4961.9
16825,16826,677,1930,8,43:41.7,43:41.7,33,Completed,Failed,3808.69,557.27,685.56,3936.98
16826,16827,677,364,2,43:41.7,43:41.7,33,Cancelled,Pending,1557.84,91.84,280.41,1746.41
16827,16828,677,1498,6,43:41.7,43:41.7,33,Confirmed,Pending,881.95,146.75,158.75,893.95
16828,16829,677,1606,6,43:41.7,43:41.7,33,Completed,Paid,4247.01,519.06,764.46,4492.41
16829,16830,677,1282,5,43:41.7,43:41.7,33,Confirmed,Paid,1263,93.65,227.34,1396.69
16830,16831,677,2362,9,43:41.7,43:41.7,33,Cancelled,Failed,2397.78,25.84,431.6,2803.54
16831,16832,677,2200,9,43:41.7,43:41.7,33,Confirmed,Failed,1534.22,213.88,276.16,1596.5
16832,16833,677,1444,6,43:41.7,43:41.7,33,Cancelled,Paid,4586.63,574.17,825.59,4838.05
16833,16834,677,2038,8,43:41.7,43:41.7,33,Cancelled,Pending,4566.92,716.47,822.05,4672.5
16834,16835,677,1228,5,43:41.7,43:41.7,33,Confirmed,Pending,793.11,71.2,142.76,864.67
16835,16836,677,1984,8,43:41.7,43:41.7,33,Confirmed,Failed,2924.18,51.91,526.35,3398.62
16836,16837,677,634,3,43:41.7,43:41.7,33,Cancelled,Refunded,2969.05,150.44,534.43,3353.04
16837,16838,677,1498,6,43:41.7,43:41.7,33,Completed,Paid,4560.92,183.57,820.97,5198.32
16838,16839,677,1390,6,43:41.7,43:41.7,33,Confirmed,Failed,4523.35,591.46,814.2,4746.09
16839,16840,677,526,2,43:41.7,43:41.7,33,Completed,Pending,2089.14,411.68,376.05,2053.51
16840,16841,677,148,1,43:41.7,43:41.7,33,Cancelled,Refunded,4406.85,608.1,793.23,4591.98
16841,16842,677,1282,5,43:41.7,43:41.7,33,Confirmed,Pending,810.81,127.01,145.95,829.75
16842,16843,677,1552,6,43:41.7,43:41.7,33,Confirmed,Pending,4001.71,296.12,720.31,4425.9
16843,16844,677,526,2,43:41.7,43:41.7,33,Completed,Refunded,2168.09,358,390.26,2200.35
16844,16845,677,2200,9,43:41.7,43:41.7,33,Cancelled,Pending,3496.86,137.51,629.43,3988.78
16845,16846,677,148,1,43:41.7,43:41.7,33,Confirmed,Refunded,585.61,84.51,105.41,606.51
16846,16847,677,364,2,43:41.7,43:41.7,33,Cancelled,Paid,2025.42,209.3,364.58,2180.7
16847,16848,677,2146,8,43:41.7,43:41.7,33,Cancelled,Refunded,3781.44,647.17,680.66,3814.93
16848,16849,677,2092,8,43:41.7,43:41.7,33,Completed,Pending,2455.96,185.21,442.07,2712.82
16849,16850,677,418,2,43:41.7,43:41.7,33,Completed,Failed,4756.31,575.84,856.14,5036.61
16850,16851,677,1714,7,43:41.7,43:41.7,33,Cancelled,Refunded,3956.41,513.12,712.15,4155.44
16851,16852,677,148,1,43:41.7,43:41.7,33,Confirmed,Pending,3419.38,198.38,615.49,3836.49
